STABR,SURVYEAR,TYPE,BIRTHS,BIRTHYR,FLAG_P
OK,2014,AM,"6,313",2008,A
OK,2014,AS,"1,209",2008,A
OK,2014,BL,"4,963",2008,A
OK,2014,G,"54,781",2008,A
OK,2014,HI,"7,071",2008,A
OK,2014,NP,"54,781",2008,A
OK,2014,WH,"35,225",2008,A
OK,2015,AM,"6,085",2009,A
OK,2015,AS,"1,307",2009,A
OK,2015,BL,"5,095",2009,A
OK,2015,G,"54,553",2009,A
OK,2015,HI,"7,270",2009,A
OK,2015,NP,"54,553",2009,A
OK,2015,WH,"34,796",2009,A
OK,2016,AM,"6,043",2010,A
OK,2016,AS,"1,286",2010,A
OK,2016,BL,"4,818",2010,A
OK,2016,G,"53,238",2010,A
OK,2016,HI,"6,931",2010,A
OK,2016,NP,"53,238",2010,A
OK,2016,WH,"34,160",2010,A
OK,2017,AM,"5,896",2011,A
OK,2017,AS,"1,427",2011,A
OK,2017,BL,"4,815",2011,A
OK,2017,G,"52,272",2011,A
OK,2017,HI,"6,684",2011,A
OK,2017,NP,"52,272",2011,A
OK,2017,WH,"33,358",2011,A
OK,2018,AM,"5,817",2012,A
OK,2018,AS,"1,523",2012,A
OK,2018,BL,"4,917",2012,A
OK,2018,G,"52,751",2012,A
OK,2018,HI,"6,878",2012,A
OK,2018,NP,"52,751",2012,A
OK,2018,WH,"33,536",2012,A
OK,2019,AM,"5,702",2013,A
OK,2019,AS,"1,525",2013,A
OK,2019,BL,"4,832",2013,A
OK,2019,G,"53,369",2013,A
OK,2019,HI,"7,208",2013,A
OK,2019,NP,"53,369",2013,A
OK,2019,WH,"33,978",2013,A
OK,2020,AM,"5,736",2014,A
OK,2020,AS,"1,669",2014,A
OK,2020,BL,"5,044",2014,A
OK,2020,G,"53,339",2014,A
OK,2020,HI,"7,219",2014,A
OK,2020,NP,"53,339",2014,A
OK,2020,WH,"33,577",2014,A
OR,2000,AM,609,1994,A
OR,2000,AS,"1,411",1994,A
OR,2000,BL,932,1994,A
OR,2000,G,"41,838",1994,A
OR,2000,HI,"4,362",1994,A
OR,2000,NP,"41,838",1994,A
OR,2000,WH,"34,524",1994,A
OR,2001,AM,578,1995,A
OR,2001,AS,"1,561",1995,A
OR,2001,BL,860,1995,A
OR,2001,G,"42,811",1995,A
OR,2001,HI,"5,002",1995,A
OR,2001,NP,"42,811",1995,A
OR,2001,WH,"34,810",1995,A
OR,2002,AM,633,1996,A
OR,2002,AS,"1,651",1996,A
OR,2002,BL,874,1996,A
OR,2002,G,"43,658",1996,A
OR,2002,HI,"5,458",1996,A
OR,2002,NP,"43,658",1996,A
OR,2002,WH,"35,042",1996,A
OR,2003,AM,705,1997,A
OR,2003,AS,"1,878",1997,A
OR,2003,BL,918,1997,A
OR,2003,G,"43,809",1997,A
OR,2003,HI,"5,854",1997,A
OR,2003,NP,"43,809",1997,A
OR,2003,WH,"34,454",1997,A
OR,2004,AM,698,1998,A
OR,2004,AS,"1,923",1998,A
OR,2004,BL,949,1998,A
OR,2004,G,"45,273",1998,A
OR,2004,HI,"6,501",1998,A
OR,2004,NP,"45,273",1998,A
OR,2004,WH,"35,202",1998,A
OR,2005,AM,661,1999,A
OR,2005,AS,"2,160",1999,A
OR,2005,BL,884,1999,A
OR,2005,G,"45,204",1999,A
OR,2005,HI,"6,904",1999,A
OR,2005,NP,"45,204",1999,A
OR,2005,WH,"34,595",1999,A
OR,2006,AM,676,2000,A
OR,2006,AS,"2,323",2000,A
OR,2006,BL,999,2000,A
OR,2006,G,"45,804",2000,A
OR,2006,HI,"7,401",2000,A
OR,2006,NP,"45,804",2000,A
OR,2006,WH,"34,405",2000,A
OR,2007,AM,708,2001,A
OR,2007,AS,"2,279",2001,A
OR,2007,BL,921,2001,A
OR,2007,G,"45,322",2001,A
OR,2007,HI,"7,902",2001,A
OR,2007,NP,"45,322",2001,A
OR,2007,WH,"33,512",2001,A
OR,2008,AM,661,2002,A
OR,2008,AS,"2,381",2002,A
OR,2008,BL,903,2002,A
OR,2008,G,"45,192",2002,A
OR,2008,HI,"8,040",2002,A
OR,2008,NP,"45,192",2002,A
OR,2008,WH,"33,207",2002,A
OR,2009,AM,712,2003,A
OR,2009,AS,"2,474",2003,A
OR,2009,BL,984,2003,A
OR,2009,G,"45,953",2003,A
OR,2009,HI,"8,439",2003,A
OR,2009,NP,"45,953",2003,A
OR,2009,WH,"33,344",2003,A
OR,2010,AM,727,2004,A
OR,2010,AS,"2,484",2004,A
OR,2010,BL,"1,030",2004,A
OR,2010,G,"45,678",2004,A
OR,2010,HI,"8,850",2004,A
OR,2010,NP,"45,678",2004,A
OR,2010,WH,"32,587",2004,A
OR,2011,AM,767,2005,A
OR,2011,AS,"2,463",2005,A
OR,2011,BL,969,2005,A
OR,2011,G,"45,922",2005,A
OR,2011,HI,"9,165",2005,A
OR,2011,NP,"45,922",2005,A
OR,2011,WH,"32,558",2005,A
OR,2012,AM,830,2006,A
OR,2012,AS,"2,682",2006,A
OR,2012,BL,"1,106",2006,A
OR,2012,G,"48,689",2006,A
OR,2012,HI,"9,939",2006,A
OR,2012,NP,"48,689",2006,A
OR,2012,WH,"34,132",2006,A
OR,2013,AM,854,2007,A
OR,2013,AS,"2,658",2007,A
OR,2013,BL,"1,154",2007,A
OR,2013,G,"49,378",2007,A
OR,2013,HI,"10,133",2007,A
OR,2013,NP,"49,378",2007,A
OR,2013,WH,"34,579",2007,A
OR,2014,AM,811,2008,A
OR,2014,AS,"2,651",2008,A
OR,2014,BL,"1,211",2008,A
OR,2014,G,"49,096",2008,A
OR,2014,HI,"10,363",2008,A
OR,2014,NP,"49,096",2008,A
OR,2014,WH,"34,060",2008,A
OR,2015,AM,745,2009,A
OR,2015,AS,"2,644",2009,A
OR,2015,BL,"1,147",2009,A
OR,2015,G,"47,132",2009,A
OR,2015,HI,"9,701",2009,A
OR,2015,NP,"47,132",2009,A
OR,2015,WH,"32,895",2009,A
OR,2016,AM,689,2010,A
OR,2016,AS,"2,627",2010,A
OR,2016,BL,"1,146",2010,A
OR,2016,G,"45,540",2010,A
OR,2016,HI,"9,257",2010,A
OR,2016,NP,"45,540",2010,A
OR,2016,WH,"31,821",2010,A
OR,2017,AM,691,2011,A
OR,2017,AS,"2,570",2011,A
OR,2017,BL,"1,168",2011,A
OR,2017,G,"45,155",2011,A
OR,2017,HI,"8,742",2011,A
OR,2017,NP,"45,155",2011,A
OR,2017,WH,"31,768",2011,A
OR,2018,AM,688,2012,A
OR,2018,AS,"2,662",2012,A
OR,2018,BL,"1,158",2012,A
OR,2018,G,"45,067",2012,A
OR,2018,HI,"8,559",2012,A
OR,2018,NP,"45,067",2012,A
OR,2018,WH,"31,773",2012,A
OR,2019,AM,723,2013,A
OR,2019,AS,"2,601",2013,A
OR,2019,BL,"1,188",2013,A
OR,2019,G,"45,155",2013,A
OR,2019,HI,"8,448",2013,A
OR,2019,NP,"45,155",2013,A
OR,2019,WH,"31,998",2013,A
OR,2020,AM,596,2014,A
OR,2020,AS,"2,696",2014,A
OR,2020,BL,"1,219",2014,A
OR,2020,G,"45,556",2014,A
OR,2020,HI,"8,524",2014,A
OR,2020,NP,"45,556",2014,A
OR,2020,WH,"32,338",2014,A
PA,2000,AM,215,1994,A
PA,2000,AS,"3,091",1994,A
PA,2000,BL,"22,999",1994,A
PA,2000,G,"157,070",1994,A
PA,2000,HI,"6,306",1994,A
PA,2000,NP,"157,070",1994,A
PA,2000,WH,"124,459",1994,A
PA,2001,AM,190,1995,A
PA,2001,AS,"3,192",1995,A
PA,2001,BL,"21,149",1995,A
PA,2001,G,"151,850",1995,A
PA,2001,HI,"6,572",1995,A
PA,2001,NP,"151,850",1995,A
PA,2001,WH,"120,747",1995,A
PA,2002,AM,193,1996,A
PA,2002,AS,"3,263",1996,A
PA,2002,BL,"20,299",1996,A
PA,2002,G,"148,338",1996,A
PA,2002,HI,"6,737",1996,A
PA,2002,NP,"148,338",1996,A
PA,2002,WH,"117,846",1996,A
PA,2003,AM,255,1997,A
PA,2003,AS,"3,309",1997,A
PA,2003,BL,"20,138",1997,A
PA,2003,G,"144,224",1997,A
PA,2003,HI,"6,623",1997,A
PA,2003,NP,"144,224",1997,A
PA,2003,WH,"113,899",1997,A
PA,2004,AM,328,1998,A
PA,2004,AS,"3,316",1998,A
PA,2004,BL,"20,436",1998,A
PA,2004,G,"145,899",1998,A
PA,2004,HI,"6,897",1998,A
PA,2004,NP,"145,899",1998,A
PA,2004,WH,"114,922",1998,A
PA,2005,AM,315,1999,A
PA,2005,AS,"3,510",1999,A
PA,2005,BL,"20,094",1999,A
PA,2005,G,"145,347",1999,A
PA,2005,HI,"7,161",1999,A
PA,2005,NP,"145,347",1999,A
PA,2005,WH,"114,267",1999,A
PA,2006,AM,329,2000,A
PA,2006,AS,"3,926",2000,A
PA,2006,BL,"20,338",2000,A
PA,2006,G,"146,281",2000,A
PA,2006,HI,"7,549",2000,A
PA,2006,NP,"146,281",2000,A
PA,2006,WH,"114,139",2000,A
PA,2007,AM,310,2001,A
PA,2007,AS,"3,871",2001,A
PA,2007,BL,"19,853",2001,A
PA,2007,G,"143,495",2001,A
PA,2007,HI,"8,192",2001,A
PA,2007,NP,"143,495",2001,A
PA,2007,WH,"111,269",2001,A
PA,2008,AM,318,2002,A
PA,2008,AS,"4,404",2002,A
PA,2008,BL,"20,011",2002,A
PA,2008,G,"142,850",2002,A
PA,2008,HI,"8,696",2002,A
PA,2008,NP,"142,850",2002,A
PA,2008,WH,"109,421",2002,A
PA,2009,AM,241,2003,A
PA,2009,AS,"4,803",2003,A
PA,2009,BL,"19,849",2003,A
PA,2009,G,"145,959",2003,A
PA,2009,HI,"10,832",2003,A
PA,2009,NP,"145,959",2003,A
PA,2009,WH,"110,234",2003,A
PA,2010,AM,233,2004,A
PA,2010,AS,"5,147",2004,A
PA,2010,BL,"20,039",2004,A
PA,2010,G,"144,748",2004,A
PA,2010,HI,"11,588",2004,A
PA,2010,NP,"144,748",2004,A
PA,2010,WH,"107,741",2004,A
PA,2011,AM,263,2005,A
PA,2011,AS,"5,330",2005,A
PA,2011,BL,"20,453",2005,A
PA,2011,G,"145,383",2005,A
PA,2011,HI,"12,208",2005,A
PA,2011,NP,"145,383",2005,A
PA,2011,WH,"107,129",2005,A
PA,2012,AM,262,2006,A
PA,2012,AS,"5,574",2006,A
PA,2012,BL,"21,658",2006,A
PA,2012,G,"149,090",2006,A
PA,2012,HI,"13,279",2006,A
PA,2012,NP,"149,090",2006,A
PA,2012,WH,"108,317",2006,A
PA,2013,AM,262,2007,A
PA,2013,AS,"5,877",2007,A
PA,2013,BL,"22,233",2007,A
PA,2013,G,"150,713",2007,A
PA,2013,HI,"13,813",2007,A
PA,2013,NP,"150,713",2007,A
PA,2013,WH,"108,528",2007,A
PA,2014,AM,256,2008,A
PA,2014,AS,"5,711",2008,A
PA,2014,BL,"22,615",2008,A
PA,2014,G,"149,273",2008,A
PA,2014,HI,"13,972",2008,A
PA,2014,NP,"149,273",2008,A
PA,2014,WH,"106,719",2008,A
PA,2015,AM,242,2009,A
PA,2015,AS,"5,860",2009,A
PA,2015,BL,"22,320",2009,A
PA,2015,G,"146,434",2009,A
PA,2015,HI,"14,113",2009,A
PA,2015,NP,"146,434",2009,A
PA,2015,WH,"103,899",2009,A
PA,2016,AM,221,2010,A
PA,2016,AS,"5,833",2010,A
PA,2016,BL,"21,855",2010,A
PA,2016,G,"143,321",2010,A
PA,2016,HI,"13,736",2010,A
PA,2016,NP,"143,321",2010,A
PA,2016,WH,"101,676",2010,A
PA,2017,AM,218,2011,A
PA,2017,AS,"5,781",2011,A
PA,2017,BL,"21,027",2011,A
PA,2017,G,"143,178",2011,A
PA,2017,HI,"14,178",2011,A
PA,2017,NP,"143,178",2011,A
PA,2017,WH,"100,790",2011,A
PA,2018,AM,202,2012,A
PA,2018,AS,"6,427",2012,A
PA,2018,BL,"21,209",2012,A
PA,2018,G,"142,514",2012,A
PA,2018,HI,"14,058",2012,A
PA,2018,NP,"142,514",2012,A
PA,2018,WH,"99,531",2012,A
PA,2019,AM,233,2013,A
PA,2019,AS,"6,068",2013,A
PA,2019,BL,"20,626",2013,A
PA,2019,G,"140,921",2013,A
PA,2019,HI,"14,163",2013,A
PA,2019,NP,"140,921",2013,A
PA,2019,WH,"98,751",2013,A
PA,2020,AM,194,2014,A
PA,2020,AS,"6,373",2014,A
PA,2020,BL,"20,169",2014,A
PA,2020,G,"142,268",2014,A
PA,2020,HI,"14,496",2014,A
PA,2020,NP,"142,268",2014,A
PA,2020,WH,"99,306",2014,A
RI,2000,AM,105,1994,A
RI,2000,AS,400,1994,A
RI,2000,BL,"1,036",1994,A
RI,2000,G,"13,466",1994,A
RI,2000,HI,"1,912",1994,A
RI,2000,NP,"13,466",1994,A
RI,2000,WH,"10,013",1994,A
RI,2001,AM,126,1995,A
RI,2001,AS,429,1995,A
RI,2001,BL,870,1995,A
RI,2001,G,"12,776",1995,A
RI,2001,HI,"1,554",1995,A
RI,2001,NP,"12,776",1995,A
RI,2001,WH,"9,797",1995,A
RI,2002,AM,131,1996,A
RI,2002,AS,399,1996,A
RI,2002,BL,905,1996,A
RI,2002,G,"12,652",1996,A
RI,2002,HI,"1,667",1996,A
RI,2002,NP,"12,652",1996,A
RI,2002,WH,"9,550",1996,A
RI,2003,AM,133,1997,A
RI,2003,AS,451,1997,A
RI,2003,BL,896,1997,A
RI,2003,G,"12,455",1997,A
RI,2003,HI,"1,780",1997,A
RI,2003,NP,"12,455",1997,A
RI,2003,WH,"9,195",1997,A
RI,2004,AM,136,1998,A
RI,2004,AS,452,1998,A
RI,2004,BL,922,1998,A
RI,2004,G,"12,599",1998,A
RI,2004,HI,"1,865",1998,A
RI,2004,NP,"12,599",1998,A
RI,2004,WH,"9,224",1998,A
RI,2005,AM,147,1999,A
RI,2005,AS,434,1999,A
RI,2005,BL,915,1999,A
RI,2005,G,"12,366",1999,A
RI,2005,HI,"1,893",1999,A
RI,2005,NP,"12,366",1999,A
RI,2005,WH,"8,977",1999,A
RI,2006,AM,146,2000,A
RI,2006,AS,432,2000,A
RI,2006,BL,"1,054",2000,A
RI,2006,G,"12,505",2000,A
RI,2006,HI,"2,103",2000,A
RI,2006,NP,"12,505",2000,A
RI,2006,WH,"8,770",2000,A
RI,2007,AM,114,2001,A
RI,2007,AS,507,2001,A
RI,2007,BL,"1,048",2001,A
RI,2007,G,"12,713",2001,A
RI,2007,HI,"2,196",2001,A
RI,2007,NP,"12,713",2001,A
RI,2007,WH,"8,848",2001,A
RI,2008,AM,144,2002,A
RI,2008,AS,552,2002,A
RI,2008,BL,"1,074",2002,A
RI,2008,G,"12,894",2002,A
RI,2008,HI,"2,328",2002,A
RI,2008,NP,"12,894",2002,A
RI,2008,WH,"8,796",2002,A
RI,2009,AM,140,2003,A
RI,2009,AS,554,2003,A
RI,2009,BL,"1,170",2003,A
RI,2009,G,"13,209",2003,A
RI,2009,HI,"2,483",2003,A
RI,2009,NP,"13,209",2003,A
RI,2009,WH,"8,862",2003,A
RI,2010,AM,150,2004,A
RI,2010,AS,534,2004,A
RI,2010,BL,"1,085",2004,A
RI,2010,G,"12,779",2004,A
RI,2010,HI,"2,430",2004,A
RI,2010,NP,"12,779",2004,A
RI,2010,WH,"8,580",2004,A
RI,2011,AM,133,2005,A
RI,2011,AS,541,2005,A
RI,2011,BL,"1,157",2005,A
RI,2011,G,"12,697",2005,A
RI,2011,HI,"2,559",2005,A
RI,2011,NP,"12,697",2005,A
RI,2011,WH,"8,307",2005,A
RI,2012,AM,139,2006,A
RI,2012,AS,570,2006,A
RI,2012,BL,"1,130",2006,A
RI,2012,G,"12,372",2006,A
RI,2012,HI,"2,557",2006,A
RI,2012,NP,"12,372",2006,A
RI,2012,WH,"7,976",2006,A
RI,2013,AM,141,2007,A
RI,2013,AS,523,2007,A
RI,2013,BL,"1,174",2007,A
RI,2013,G,"12,376",2007,A
RI,2013,HI,"2,589",2007,A
RI,2013,NP,"12,376",2007,A
RI,2013,WH,"7,949",2007,A
RI,2014,AM,119,2008,A
RI,2014,AS,553,2008,A
RI,2014,BL,"1,124",2008,A
RI,2014,G,"12,048",2008,A
RI,2014,HI,"2,607",2008,A
RI,2014,NP,"12,048",2008,A
RI,2014,WH,"7,645",2008,A
RI,2015,AM,84,2009,A
RI,2015,AS,577,2009,A
RI,2015,BL,954,2009,A
RI,2015,G,"11,442",2009,A
RI,2015,HI,"2,508",2009,A
RI,2015,NP,"11,442",2009,A
RI,2015,WH,"7,319",2009,A
RI,2016,AM,78,2010,A
RI,2016,AS,499,2010,A
RI,2016,BL,971,2010,A
RI,2016,G,"11,177",2010,A
RI,2016,HI,"2,435",2010,A
RI,2016,NP,"11,177",2010,A
RI,2016,WH,"7,194",2010,A
RI,2017,AM,73,2011,A
RI,2017,AS,524,2011,A
RI,2017,BL,959,2011,A
RI,2017,G,"10,960",2011,A
RI,2017,HI,"2,424",2011,A
RI,2017,NP,"10,960",2011,A
RI,2017,WH,"6,755",2011,A
RI,2018,AM,81,2012,A
RI,2018,AS,519,2012,A
RI,2018,BL,857,2012,A
RI,2018,G,"10,926",2012,A
RI,2018,HI,"2,466",2012,A
RI,2018,NP,"10,926",2012,A
RI,2018,WH,"6,712",2012,A
RI,2019,AM,81,2013,A
RI,2019,AS,531,2013,A
RI,2019,BL,936,2013,A
RI,2019,G,"10,809",2013,A
RI,2019,HI,"2,453",2013,A
RI,2019,NP,"10,809",2013,A
RI,2019,WH,"6,572",2013,A
RI,2020,AM,77,2014,A
RI,2020,AS,537,2014,A
RI,2020,BL,851,2014,A
RI,2020,G,"10,823",2014,A
RI,2020,HI,"2,585",2014,A
RI,2020,NP,"10,823",2014,A
RI,2020,WH,"6,573",2014,A
SC,2000,AM,102,1994,A
SC,2000,AS,478,1994,A
SC,2000,BL,"19,396",1994,A
SC,2000,G,"52,042",1994,A
SC,2000,HI,644,1994,A
SC,2000,NP,"52,042",1994,A
SC,2000,WH,"31,422",1994,A
SC,2001,AM,100,1995,A
SC,2001,AS,505,1995,A
SC,2001,BL,"18,396",1995,A
SC,2001,G,"50,926",1995,A
SC,2001,HI,763,1995,A
SC,2001,NP,"50,926",1995,A
SC,2001,WH,"31,162",1995,A
SC,2002,AM,109,1996,A
SC,2002,AS,603,1996,A
SC,2002,BL,"17,981",1996,A
SC,2002,G,"51,117",1996,A
SC,2002,HI,973,1996,A
SC,2002,NP,"51,117",1996,A
SC,2002,WH,"31,451",1996,A
SC,2003,AM,117,1997,A
SC,2003,AS,567,1997,A
SC,2003,BL,"18,386",1997,A
SC,2003,G,"52,214",1997,A
SC,2003,HI,"1,129",1997,A
SC,2003,NP,"52,214",1997,A
SC,2003,WH,"32,015",1997,A
SC,2004,AM,141,1998,A
SC,2004,AS,640,1998,A
SC,2004,BL,"18,847",1998,A
SC,2004,G,"53,877",1998,A
SC,2004,HI,"1,307",1998,A
SC,2004,NP,"53,877",1998,A
SC,2004,WH,"32,942",1998,A
SC,2005,AM,151,1999,A
SC,2005,AS,668,1999,A
SC,2005,BL,"19,034",1999,A
SC,2005,G,"54,948",1999,A
SC,2005,HI,"1,720",1999,A
SC,2005,NP,"54,948",1999,A
SC,2005,WH,"33,375",1999,A
SC,2006,AM,167,2000,A
SC,2006,AS,733,2000,A
SC,2006,BL,"19,715",2000,A
SC,2006,G,"56,114",2000,A
SC,2006,HI,"2,261",2000,A
SC,2006,NP,"56,114",2000,A
SC,2006,WH,"33,238",2000,A
SC,2007,AM,146,2001,A
SC,2007,AS,742,2001,A
SC,2007,BL,"18,887",2001,A
SC,2007,G,"55,756",2001,A
SC,2007,HI,"2,988",2001,A
SC,2007,NP,"55,756",2001,A
SC,2007,WH,"32,993",2001,A
SC,2008,AM,166,2002,A
SC,2008,AS,799,2002,A
SC,2008,BL,"18,150",2002,A
SC,2008,G,"54,570",2002,A
SC,2008,HI,"3,175",2002,A
SC,2008,NP,"54,570",2002,A
SC,2008,WH,"32,280",2002,A
SC,2009,AM,150,2003,A
SC,2009,AS,849,2003,A
SC,2009,BL,"18,254",2003,A
SC,2009,G,"55,649",2003,A
SC,2009,HI,"3,662",2003,A
SC,2009,NP,"55,649",2003,A
SC,2009,WH,"32,734",2003,A
SC,2010,AM,187,2004,A
SC,2010,AS,868,2004,A
SC,2010,BL,"18,350",2004,A
SC,2010,G,"56,590",2004,A
SC,2010,HI,"4,335",2004,A
SC,2010,NP,"56,590",2004,A
SC,2010,WH,"32,850",2004,A
SC,2011,AM,164,2005,A
SC,2011,AS,933,2005,A
SC,2011,BL,"18,761",2005,A
SC,2011,G,"57,711",2005,A
SC,2011,HI,"4,990",2005,A
SC,2011,NP,"57,711",2005,A
SC,2011,WH,"32,863",2005,A
SC,2012,AM,199,2006,A
SC,2012,AS,986,2006,A
SC,2012,BL,"20,642",2006,A
SC,2012,G,"62,171",2006,A
SC,2012,HI,"5,874",2006,A
SC,2012,NP,"62,171",2006,A
SC,2012,WH,"34,470",2006,A
SC,2013,AM,184,2007,A
SC,2013,AS,"1,028",2007,A
SC,2013,BL,"20,714",2007,A
SC,2013,G,"62,875",2007,A
SC,2013,HI,"6,211",2007,A
SC,2013,NP,"62,875",2007,A
SC,2013,WH,"34,738",2007,A
SC,2014,AM,179,2008,A
SC,2014,AS,"1,098",2008,A
SC,2014,BL,"20,799",2008,A
SC,2014,G,"63,071",2008,A
SC,2014,HI,"6,220",2008,A
SC,2014,NP,"63,071",2008,A
SC,2014,WH,"34,775",2008,A
SC,2015,AM,161,2009,A
SC,2015,AS,"1,081",2009,A
SC,2015,BL,"19,722",2009,A
SC,2015,G,"60,620",2009,A
SC,2015,HI,"5,562",2009,A
SC,2015,NP,"60,620",2009,A
SC,2015,WH,"34,094",2009,A
SC,2016,AM,162,2010,A
SC,2016,AS,"1,098",2010,A
SC,2016,BL,"18,873",2010,A
SC,2016,G,"58,342",2010,A
SC,2016,HI,"4,947",2010,A
SC,2016,NP,"58,342",2010,A
SC,2016,WH,"33,262",2010,A
SC,2017,AM,155,2011,A
SC,2017,AS,"1,061",2011,A
SC,2017,BL,"18,288",2011,A
SC,2017,G,"57,393",2011,A
SC,2017,HI,"4,748",2011,A
SC,2017,NP,"57,393",2011,A
SC,2017,WH,"32,977",2011,A
SC,2018,AM,189,2012,A
SC,2018,AS,"1,142",2012,A
SC,2018,BL,"18,175",2012,A
SC,2018,G,"57,155",2012,A
SC,2018,HI,"4,596",2012,A
SC,2018,NP,"57,155",2012,A
SC,2018,WH,"32,848",2012,A
SC,2019,AM,151,2013,A
SC,2019,AS,"1,082",2013,A
SC,2019,BL,"17,815",2013,A
SC,2019,G,"56,795",2013,A
SC,2019,HI,"4,411",2013,A
SC,2019,NP,"56,795",2013,A
SC,2019,WH,"33,085",2013,A
SC,2020,AM,148,2014,A
SC,2020,AS,"1,104",2014,A
SC,2020,BL,"17,878",2014,A
SC,2020,G,"57,627",2014,A
SC,2020,HI,"4,646",2014,A
SC,2020,NP,"57,627",2014,A
SC,2020,WH,"33,639",2014,A
SD,2000,AM,"1,522",1994,A
SD,2000,AS,118,1994,A
SD,2000,BL,76,1994,A
SD,2000,G,"10,507",1994,A
SD,2000,HI,125,1994,A
SD,2000,NP,"10,507",1994,A
SD,2000,WH,"8,666",1994,A
SD,2001,AM,"1,547",1995,A
SD,2001,AS,116,1995,A
SD,2001,BL,97,1995,A
SD,2001,G,"10,475",1995,A
SD,2001,HI,116,1995,A
SD,2001,NP,"10,475",1995,A
SD,2001,WH,"8,599",1995,A
SD,2002,AM,"1,617",1996,A
SD,2002,AS,96,1996,A
SD,2002,BL,80,1996,A
SD,2002,G,"10,473",1996,A
SD,2002,HI,146,1996,A
SD,2002,NP,"10,473",1996,A
SD,2002,WH,"8,534",1996,A
SD,2003,AM,"1,533",1997,A
SD,2003,AS,110,1997,A
SD,2003,BL,89,1997,A
SD,2003,G,"10,173",1997,A
SD,2003,HI,141,1997,A
SD,2003,NP,"10,173",1997,A
SD,2003,WH,"8,300",1997,A
SD,2004,AM,"1,702",1998,A
SD,2004,AS,91,1998,A
SD,2004,BL,82,1998,A
SD,2004,G,"10,288",1998,A
SD,2004,HI,153,1998,A
SD,2004,NP,"10,288",1998,A
SD,2004,WH,"8,260",1998,A
SD,2005,AM,"1,648",1999,A
SD,2005,AS,100,1999,A
SD,2005,BL,88,1999,A
SD,2005,G,"10,524",1999,A
SD,2005,HI,179,1999,A
SD,2005,NP,"10,524",1999,A
SD,2005,WH,"8,509",1999,A
SD,2006,AM,"1,649",2000,A
SD,2006,AS,131,2000,A
SD,2006,BL,104,2000,A
SD,2006,G,"10,345",2000,A
SD,2006,HI,223,2000,A
SD,2006,NP,"10,345",2000,A
SD,2006,WH,"8,238",2000,A
SD,2007,AM,"1,736",2001,A
SD,2007,AS,130,2001,A
SD,2007,BL,97,2001,A
SD,2007,G,"10,483",2001,A
SD,2007,HI,257,2001,A
SD,2007,NP,"10,483",2001,A
SD,2007,WH,"8,263",2001,A
SD,2008,AM,"1,759",2002,A
SD,2008,AS,132,2002,A
SD,2008,BL,103,2002,A
SD,2008,G,"10,698",2002,A
SD,2008,HI,318,2002,A
SD,2008,NP,"10,698",2002,A
SD,2008,WH,"8,386",2002,A
SD,2009,AM,"1,822",2003,A
SD,2009,AS,123,2003,A
SD,2009,BL,116,2003,A
SD,2009,G,"11,027",2003,A
SD,2009,HI,340,2003,A
SD,2009,NP,"11,027",2003,A
SD,2009,WH,"8,626",2003,A
SD,2010,AM,"1,814",2004,A
SD,2010,AS,119,2004,A
SD,2010,BL,140,2004,A
SD,2010,G,"11,338",2004,A
SD,2010,HI,395,2004,A
SD,2010,NP,"11,338",2004,A
SD,2010,WH,"8,870",2004,A
SD,2011,AM,"1,882",2005,A
SD,2011,AS,104,2005,A
SD,2011,BL,143,2005,A
SD,2011,G,"11,462",2005,A
SD,2011,HI,392,2005,A
SD,2011,NP,"11,462",2005,A
SD,2011,WH,"8,941",2005,A
SD,2012,AM,"1,993",2006,A
SD,2012,AS,133,2006,A
SD,2012,BL,216,2006,A
SD,2012,G,"11,919",2006,A
SD,2012,HI,401,2006,A
SD,2012,NP,"11,919",2006,A
SD,2012,WH,"9,176",2006,A
SD,2013,AM,"2,085",2007,A
SD,2013,AS,142,2007,A
SD,2013,BL,212,2007,A
SD,2013,G,"12,261",2007,A
SD,2013,HI,471,2007,A
SD,2013,NP,"12,261",2007,A
SD,2013,WH,"9,351",2007,A
SD,2014,AM,"2,044",2008,A
SD,2014,AS,154,2008,A
SD,2014,BL,215,2008,A
SD,2014,G,"12,071",2008,A
SD,2014,HI,462,2008,A
SD,2014,NP,"12,071",2008,A
SD,2014,WH,"9,196",2008,A
SD,2015,AM,"1,941",2009,A
SD,2015,AS,148,2009,A
SD,2015,BL,247,2009,A
SD,2015,G,"11,934",2009,A
SD,2015,HI,476,2009,A
SD,2015,NP,"11,934",2009,A
SD,2015,WH,"9,122",2009,A
SD,2016,AM,"1,880",2010,A
SD,2016,AS,147,2010,A
SD,2016,BL,259,2010,A
SD,2016,G,"11,811",2010,A
SD,2016,HI,509,2010,A
SD,2016,NP,"11,811",2010,A
SD,2016,WH,"9,016",2010,A
SD,2017,AM,"1,987",2011,A
SD,2017,AS,216,2011,A
SD,2017,BL,266,2011,A
SD,2017,G,"11,846",2011,A
SD,2017,HI,505,2011,A
SD,2017,NP,"11,846",2011,A
SD,2017,WH,"8,859",2011,A
SD,2018,AM,"1,970",2012,A
SD,2018,AS,212,2012,A
SD,2018,BL,308,2012,A
SD,2018,G,"12,085",2012,A
SD,2018,HI,547,2012,A
SD,2018,NP,"12,085",2012,A
SD,2018,WH,"9,048",2012,A
SD,2019,AM,"2,010",2013,A
SD,2019,AS,260,2013,A
